Feature_name_mandatory	Aliases_multiples_separated_by_	Feature_type	Primary_CGDID	Secondary_CGDID_if_any	Date_Created	Sequence_Coordinate_Version_Date_if_any	Blank	Blank1	Date_of_gene_name_reservation_if_any	Has_the_reserved_gene_name_become_the_standard_name_YN	Name_of_S_cerevisiae_orthologs_multiples_separated_by_
CAGL0I09988g	CAGL-IPF7701|CAGL-CDS2852.1|CAG60618.1	ORF|Uncharacterized	CAL0132668		2010-10-21	2010-10-21	NA	NA	NA	N	PSH1
CAGL0I10010g	CAGL-IPF7699|CAGL-CDS3217.1|CAG60619.1	ORF|Uncharacterized	CAL0129756		2010-10-20	2010-10-20	NA	NA	NA	N	BTN2
CAGL0I10032r	tRNA-Asn (GTT)|tN(GTT)6	tRNA|Uncharacterized	CAL0130364		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0I10054g	CAGL-IPF7698|CAGL-CDS0960.1|CAG60620.1	ORF|Uncharacterized	CAL0132246		2010-10-21	2010-10-21	NA	NA	NA	N	SKN1
CAGL0I10076r	tRNA-Ala (AGC)	tRNA|Uncharacterized	CAL0132624		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0I10098g	CAGL-IPF9938|CAGL-CDS0080.1|CAG60621.1	ORF|Verified	CAL0132652		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0I10125g	Novel_proteincoding24	ORF|Uncharacterized	CAL0000204745		2015-04-13	2015-04-13	NA	NA	NA	N	
CAGL0I10147g	Cagl0I.mRNA.at.526.m|CAR58036.1|CAGL0I10197g	ORF|Uncharacterized	CAL0132166		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0I10200g	Cagl0I.mRNA.at.527.p|CAR58037.1|CAGL0I10219g	ORF|Uncharacterized	CAL0132352		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0I10211g	Novel_proteincoding25	ORF|Uncharacterized	CAL0000210035		2015-04-13	2015-04-13	NA	NA	NA	N	
CAGL0I10224g	Novel_proteincoding26	ORF|Uncharacterized	CAL0000210703		2015-04-13	2015-04-13	NA	NA	NA	N	
CAGL0I10246g	Cagl0I.mRNA.at.528.m|CAR58038.1|CAGL0I10274g	ORF|Uncharacterized	CAL0130267		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0I10296g	CAGL-IPF6453|CAGL-CDS2433.1|CAG60632.1	ORF|Uncharacterized	CAL0132442		2010-10-21	2015-04-13	NA	NA	NA	N	VPS62
CAGL0I10318g	CAGL-IPF6451|CAGL-CDS0594.1|CAG60633.1|CBF3A	ORF|Verified	CAL0132414		2010-10-21	2010-10-21	NA	NA	NA	N	CBF2
CAGL0I10340g	CAGL-IPF6449|CAGL-CDS0431.1|CAG60634.1	ORF|Uncharacterized	CAL0132062		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0I10362g	Cagl0I.mRNA.at.529.m|CAG60635.2	ORF|Uncharacterized	CAL0132086		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0I10384g	CAGL-IPF6440|CAGL-CDS1349.1|CAG60636.1	ORF|Verified	CAL0130223		2010-10-20	2010-10-20	NA	NA	NA	N	TPO2
CAGL0I10406g	CAGL-IPF6438|CAGL-CDS3949.1|CAG60637.1	ORF|Uncharacterized	CAL0130249		2010-10-20	2010-10-20	NA	NA	NA	N	PRE9
CAGL0I10428g	CAGL-IPF6437|CAGL-CDS0268.1|CAG60638.1	ORF|Uncharacterized	CAL0129971		2010-10-20	2010-10-20	NA	NA	NA	N	CAF130
CAGL0I10450g	CAGL-IPF6435|CAGL-CDS4716.1|CAG60639.1	ORF|Uncharacterized	CAL0132360		2010-10-21	2010-10-21	NA	NA	NA	N	PEX4
CAGL0I10472g	CAGL-IPF6434|CAGL-CDS3701.1|CAG60640.1	ORF|Uncharacterized	CAL0130292		2010-10-20	2010-10-20	NA	NA	NA	N	PHB1
CAGL0I10494g	CAGL-IPF6431|CAGL-CDS4657.1|CAG60641.1	ORF|Uncharacterized	CAL0132544		2010-10-21	2010-10-21	NA	NA	NA	N	FHN1
CAGL0I10516g	CAGL-IPF6428|CAGL-CDS0775.1|CAG60642.1	ORF|Uncharacterized	CAL0129608		2010-10-20	2010-10-20	NA	NA	NA	N	YGR130C
CAGL0I10538g	CAGL-IPF6424|CAGL-CDS4446.1|CAG60643.1	ORF|Uncharacterized	CAL0132514		2010-10-21	2010-10-21	NA	NA	NA	N	SYF2
CAGL0I10560g	CAGL-IPF6423|CAGL-CDS1162.1|CAG60644.1	ORF|Uncharacterized	CAL0132664		2010-10-21	2010-10-21	NA	NA	NA	N	UTP8
CAGL0I10582g	CAGL-IPF6421|CAGL-CDS3419.1|CAG60645.1	ORF|Uncharacterized	CAL0132396		2010-10-21	2010-10-21	NA	NA	NA	N	YGR127W
CAGL0I10604g	CAGL-IPF6420|CAGL-CDS4345.1|CAG60646.1	ORF|Uncharacterized	CAL0132338		2010-10-21	2010-10-21	NA	NA	NA	N	YGR126W
CAGL0I10626g	CAGL-IPF6419|CAGL-CDS0355.1|CAG60647.1	ORF|Uncharacterized	CAL0129871		2010-10-20	2010-10-20	NA	NA	NA	N	YGR125W
CAGL0I10648g	CAGL-IPF6418|CAGL-CDS1646.1|CAG60648.1	ORF|Uncharacterized	CAL0130458		2010-10-20	2010-10-20	NA	NA	NA	N	ASN2
CAGL0I10670g	CAGL-IPF6417|CAGL-CDS1742.1|CAG60649.1	ORF|Uncharacterized	CAL0132432		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0I10703r	tRNA-Ile (AAT)|tI(AAT)3	tRNA|Uncharacterized	CAL0132712		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0I10725g	CAGL-IPF6416|CAGL-CDS2750.1|CAG60651.1	ORF|Uncharacterized	CAL0130187		2010-10-20	2010-10-20	NA	NA	NA	N	YGR122W
CAGL0I10747g	CAGL-IPF6412|CAGL-CDS2204.1|CAG60652.1	ORF|Uncharacterized	CAL0129841		2010-10-20	2010-10-20	NA	NA	NA	N	MEP1
CAGL0I10769g	CAGL-IPF6410|CAGL-CDS3982.1|CAG60653.1	ORF|Uncharacterized	CAL0132220		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0I10791g	CAGL-IPF6406|CAGL-CDS3356.1|CAG60654.1	ORF|Uncharacterized	CAL0132650		2010-10-21	2015-04-13	NA	NA	NA	N	
CAGL0I10813g	CAGL-IPF6405|CAGL-CDS4126.1|CAG60655.1	ORF|Uncharacterized	CAL0132662		2010-10-21	2010-10-21	NA	NA	NA	N	UBS1
CAGL0I10835g	CAGL-IPF6403|CAGL-CDS4580.1|CAG60656.1	ORF|Uncharacterized	CAL0130095		2010-10-20	2010-10-20	NA	NA	NA	N	ARL1
CAGL0I10857r	tM(CAT)5	tRNA|Uncharacterized	CAL0132278		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0I10879g	CAGL-IPF6402|CAGL-CDS3043.1|CAG60657.1	ORF|Uncharacterized	CAL0132050		2010-10-21	2010-10-21	NA	NA	NA	N	PEX27
CAGL0I10901g	CAGL-IPF6401|CAGL-CDS0767.1|CAG60658.1	ORF|Uncharacterized	CAL0132700		2010-10-21	2010-10-21	NA	NA	NA	N	SLK19
CAGL0I10923g	CAGL-IPF6400|CAGL-CDS2839.1|CAG60659.1	ORF|Uncharacterized	CAL0132486		2010-10-21	2015-04-13	NA	NA	NA	N	LIP5
CAGL0I10945g	CAGL-IPF6398|CAGL-CDS2814.1|CAG60660.1|MCA1	ORF|Uncharacterized	CAL0132628		2010-10-21	2010-10-21	NA	NA	NA	N	MCA1
CAGL0I10967g	CAGL-IPF6397|CAGL-CDS2229.1|CAG60661.1	ORF|Uncharacterized	CAL0129963		2010-10-20	2010-10-20	NA	NA	NA	N	BFR1
CAGL0I10989g	CAGL-IPF6394|CAGL-CDS2868.1|CAG60662.1	ORF|Uncharacterized	CAL0132542		2010-10-21	2015-04-13	NA	NA	NA	N	MRM1
CAGL0I11011g		ORF|Uncharacterized	CAL0000142930		2011-09-15	2011-09-15	NA	NA	NA	N	
CAGL0J00105g	CAGL0J00110g.2	ORF|Uncharacterized	CAL0000210742		2015-04-13	2015-04-13	NA	NA	NA	N	
CAGL0J00110g	CAGL-IPF16371|CAGL0J00121g|CAGL-IPF7831	pseudogene	CAL0133692		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J00116g	CAGL0J00110g.1	ORF|Uncharacterized	CAL0000208069		2015-04-13	2015-04-13	NA	NA	NA	N	
CAGL0J00143r	tRNA-Glu (CTC)|tE(CTC)2	tRNA|Uncharacterized	CAL0133270		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J00165g	CAGL-IPF7824|CAGL-CDS5408.1|CAG60666.1	ORF|Uncharacterized	CAL0133522		2010-10-21	2010-10-21	NA	NA	NA	N	RPS25A
CAGL0J00187g	CAGL-IPF7823|CAGL-CDS3763.1|CAG60667.1	ORF|Uncharacterized	CAL0133064		2010-10-21	2010-10-21	NA	NA	NA	N	YGR026W
CAGL0J00209g	CAGL-IPF7822|CAGL-CDS4103.1|CAG60668.1	ORF|Uncharacterized	CAL0133224		2010-10-21	2010-10-21	NA	NA	NA	N	THG1
CAGL0J00231r	tRNA-Asp (GTC)|tD(GTC)7	tRNA|Uncharacterized	CAL0133516		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J00253g	CAGL-IPF7821|CAGL-CDS2093.1|CAG60669.1	ORF|Uncharacterized	CAL0133428		2010-10-21	2010-10-21	NA	NA	NA	N	MTL1
CAGL0J00275g	CAGL-IPF7814|CAGL-CDS3583.1|CAG60670.1	ORF|Uncharacterized	CAL0129547		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0J00297g	CAGL-IPF7812|CAGL-CDS1703.1|CAG60671.1	ORF|Uncharacterized	CAL0132812		2010-10-21	2010-10-21	NA	NA	NA	N	YHR045W
CAGL0J00319g	CAGL-IPF7811|CAGL-CDS3660.1|CAG60672.1	ORF|Uncharacterized	CAL0133326		2010-10-21	2010-10-21	NA	NA	NA	N	INM1
CAGL0J00341g	CAGL-IPF7810|CAGL-CDS0674.1|CAG60673.1	ORF|Uncharacterized	CAL0132892		2010-10-21	2010-10-21	NA	NA	NA	N	AAP1
CAGL0J00363g	CAGL-IPF7808|CAGL-CDS2085.1|CAG60674.1	ORF|Uncharacterized	CAL0133084		2010-10-21	2010-10-21	NA	NA	NA	N	YHK8
CAGL0J00385g	CAGL-IPF7806|CAGL-CDS4079.1|CAG60675.1	ORF|Uncharacterized	CAL0133680		2010-10-21	2010-10-21	NA	NA	NA	N	FSH1
CAGL0J00407g	CAGL-IPF7804|CAGL-CDS1835.1|CAG60676.1	ORF|Uncharacterized	CAL0133324		2010-10-21	2010-10-21	NA	NA	NA	N	SMF2
CAGL0J00429g	CAGL-IPF7801|CAGL-CDS4818.1|CAG60677.1	ORF|Uncharacterized	CAL0132860		2010-10-21	2010-10-21	NA	NA	NA	N	COX6
CAGL0J00451g	CAGL-IPF7800|CAGL-CDS3312.1|CAG60678.1	ORF|Verified	CAL0133056		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J00473g	CAGL-IPF7798|CAGL-CDS3027.1|CAG60679.1	ORF|Uncharacterized	CAL0133592		2010-10-21	2010-10-21	NA	NA	NA	N	CIC1
CAGL0J00495g	CAGL-IPF7796|CAGL-CDS1212.1|CAG60680.1	ORF|Uncharacterized	CAL0133518		2010-10-21	2010-10-21	NA	NA	NA	N	ERC1
CAGL0J00517g	CAGL-IPF7794|CAGL-CDS1078.1|CAG60681.1	ORF|Uncharacterized	CAL0133398		2010-10-21	2010-10-21	NA	NA	NA	N	RRM3
CAGL0J00539g	CAGL-IPF7793|CAGL-CDS2134.1|CAG60682.1	ORF|Verified	CAL0133196		2010-10-21	2010-10-21	NA	NA	NA	N	SLT2
CAGL0J00561g	CAGL-IPF7792|CAGL-CDS3671.1|CAG60683.1	ORF|Uncharacterized	CAL0129639		2010-10-20	2010-10-20	NA	NA	NA	N	YHI9
CAGL0J00583g	CAGL-IPF7790|CAGL-CDS0762.1|CAG60684.1	ORF|Uncharacterized	CAL0133670		2010-10-21	2010-10-21	NA	NA	NA	N	DAP2
CAGL0J00605g	CAGL-IPF7789|CAGL-CDS0467.1|CAG60685.1	ORF|Uncharacterized	CAL0133686		2010-10-21	2010-10-21	NA	NA	NA	N	RPN1
CAGL0J00627g	CAGL-IPF7788|CAGL-CDS4348.1|CAG60686.1	ORF|Uncharacterized	CAL0129679		2010-10-20	2010-10-20	NA	NA	NA	N	VMA16
CAGL0J00649g	CAGL-IPF7787|CAGL-CDS3108.1|CAG60687.1	ORF|Uncharacterized	CAL0132936		2010-10-21	2010-10-21	NA	NA	NA	N	THR1
CAGL0J00671g	CAGL-IPF7786|CAGL-CDS2189.1|CAG60688.1	ORF|Uncharacterized	CAL0133728		2010-10-21	2010-10-21	NA	NA	NA	N	MAS2
CAGL0J00693g	CAGL-IPF7785|CAGL-CDS0045.1|CAG60689.1	ORF|Uncharacterized	CAL0133674		2010-10-21	2010-10-21	NA	NA	NA	N	MYO1
CAGL0J00715g	CAGL-IPF8994|CAGL-CDS3663.1|CAG60690.1	ORF|Uncharacterized	CAL0133232		2010-10-21	2010-10-21	NA	NA	NA	N	YHR022C
CAGL0J00737g	CAGL-IPF40114|CAG60691.1	ORF|Uncharacterized	CAL0133344		2010-10-21	2010-10-21	NA	NA	NA	N	RPS27B
CAGL0J00759g	CAGL-IPF8997|CAGL-CDS0059.1|CAG60692.1	ORF|Uncharacterized	CAL0133694		2010-10-21	2010-10-21	NA	NA	NA	N	NUP192
CAGL0J00781g	CAGL-IPF8999|CAGL-CDS0657.1|CAG60693.1	ORF|Uncharacterized	CAL0133372		2010-10-21	2010-10-21	NA	NA	NA	N	NSP1
CAGL0J00803g	CAGL-IPF9003|CAGL-CDS0182.1|CAG60694.1	ORF|Uncharacterized	CAL0129791		2010-10-20	2010-10-20	NA	NA	NA	N	MHP1
CAGL0J00825g	CAGL-IPF9006|CAGL-CDS2505.1|CAG60695.1	ORF|Uncharacterized	CAL0133104		2010-10-21	2010-10-21	NA	NA	NA	N	GYP6
CAGL0J00847g	CAGL-IPF9010|CAGL-CDS1059.1|CAG60696.1	ORF|Uncharacterized	CAL0133218		2010-10-21	2010-10-21	NA	NA	NA	N	YJL045W
CAGL0J00869g	CAGL-IPF9015|CAGL-CDS4295.1|CAG60697.1	ORF|Uncharacterized	CAL0133410		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J00891g	CAGL-IPF9018|CAGL-CDS2284.1|CAG60698.1	ORF|Uncharacterized	CAL0133262		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J00913g	CAGL-IPF9019|CAGL-CDS2918.1|CAG60699.1	ORF|Uncharacterized	CAL0132850		2010-10-21	2010-10-21	NA	NA	NA	N	NSE1
CAGL0J00935g	CAGL-IPF7899|CAGL-CDS4803.1|CAG60700.1	ORF|Uncharacterized	CAL0133248		2010-10-21	2010-10-21	NA	NA	NA	N	PAM18
CAGL0J00957g	CAGL-IPF7897|CAGL-CDS4470.1|CAG60701.1	ORF|Uncharacterized	CAL0133654		2010-10-21	2010-10-21	NA	NA	NA	N	RLP24
CAGL0J00968g	Novel_proteincoding28	ORF|Uncharacterized	CAL0000211518		2015-04-13	2015-04-13	NA	NA	NA	N	
CAGL0J00979r	tRNA-Ser (AGA)	tRNA|Uncharacterized	CAL0133048		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J01001g	CAGL-IPF7894|CAGL-CDS2565.1|CAG60702.1	ORF|Uncharacterized	CAL0133242		2010-10-21	2010-10-21	NA	NA	NA	N	SNX4
CAGL0J01023g	CAGL-IPF7893|CAGL-CDS3934.1|CAG60703.1	ORF|Uncharacterized	CAL0133650		2010-10-21	2010-10-21	NA	NA	NA	N	TAD2
CAGL0J01045g	CAGL-IPF7892|CAGL-CDS0899.1|CAG60704.1	ORF|Uncharacterized	CAL0132906		2010-10-21	2010-10-21	NA	NA	NA	N	HCA4
CAGL0J01067g	CAGL-IPF7891|CAGL-CDS4098.1|CAG60705.2	ORF|Uncharacterized	CAL0132854		2010-10-21	2010-10-21	NA	NA	NA	N	BET4
CAGL0J01089g	CAGL-IPF7890|CAGL-CDS4486.1|CAG60706.1	ORF|Uncharacterized	CAL0132846		2010-10-21	2010-10-21	NA	NA	NA	N	MAD2
CAGL0J01111g	CAGL-IPF7889|CAGL-CDS0783.1|CAG60707.1	ORF|Uncharacterized	CAL0133148		2010-10-21	2010-10-21	NA	NA	NA	N	VPS53
CAGL0J01133r	tRNA-Met (CAT)|tM(CAT)6	tRNA|Uncharacterized	CAL0133672		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J01155g	CAGL-IPF7886|CAGL-CDS3876.1|CAG60708.1	ORF|Uncharacterized	CAL0132890		2010-10-21	2010-10-21	NA	NA	NA	N	CMS1
CAGL0J01177g	CAGL-IPF7883|CAGL-CDS2202.1|CAG60709.1	ORF|Uncharacterized	CAL0132952		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J01199g	CAGL-IPF7880|CAGL-CDS1385.1|CAG60710.1	ORF|Uncharacterized	CAL0133312		2010-10-21	2010-10-21	NA	NA	NA	N	ATP25
CAGL0J01221g	CAGL-IPF7878|CAGL-CDS3148.1|CAG60711.1	ORF|Uncharacterized	CAL0129669		2010-10-20	2010-10-20	NA	NA	NA	N	MTG1
CAGL0J01243g	CAGL-IPF7877|CAGL-CDS2275.1|CAG60712.1|CBF3C	ORF|Verified	CAL0133754		2010-10-21	2010-10-21	NA	NA	NA	N	CTF13
CAGL0J01265g	CAGL-IPF7876|CAGL-CDS1975.1|CAG60713.1	ORF|Uncharacterized	CAL0129832		2010-10-20	2010-10-20	NA	NA	NA	N	UTP15
CAGL0J01287g	CAGL-IPF7872|CAGL-CDS1453.1|CAG60714.1	ORF|Uncharacterized	CAL0133576		2010-10-21	2010-10-21	NA	NA	NA	N	AIP1
CAGL0J01309g	CAGL-IPF7868|CAGL-CDS2463.1|CAG60715.1	ORF|Uncharacterized	CAL0129577		2010-10-20	2010-10-20	NA	NA	NA	N	NPL6
CAGL0J01331g	CAGL-IPF7867|CAGL-CDS4183.1|CAG60716.1	ORF|Uncharacterized	CAL0133202		2010-10-21	2010-10-21	NA	NA	NA	N	YMR090W
CAGL0J01353g	CAGL-IPF7865|CAGL-CDS0744.1|CAG60717.1	ORF|Uncharacterized	CAL0129619		2010-10-20	2010-10-20	NA	NA	NA	N	YTA12
CAGL0J01375g	CAGL-IPF7863|CAGL-CDS1704.1|CAG60718.1	ORF|Uncharacterized	CAL0133370		2010-10-21	2010-10-21	NA	NA	NA	N	VBA1
CAGL0J01397g	CAGL-IPF7861|CAGL-CDS3795.1|CAG60719.1	ORF|Uncharacterized	CAL0133402		2010-10-21	2010-10-21	NA	NA	NA	N	YMR087W
CAGL0J01419g	CAGL-IPF7860|CAGL-CDS0441.1|CAG60720.1	ORF|Uncharacterized	CAL0133152		2010-10-21	2010-10-21	NA	NA	NA	N	SEG1
CAGL0J01441g	CAGL-IPF7856|CAGL-CDS2968.1|CAG60721.1	ORF|Uncharacterized	CAL0129759		2010-10-20	2010-10-20	NA	NA	NA	N	ADH3
CAGL0J01463g	CAGL-IPF7854|CAGL-CDS3992.1|CAG60722.1|CWP1.3	ORF|Uncharacterized	CAL0133730		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J01485g	CAGL-IPF7850|CAGL-CDS3601.1|CAG60723.1	ORF|Uncharacterized	CAL0133588		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J01507g	CAGL-IPF7848|CAGL-CDS0206.1|CAG60724.1	ORF|Uncharacterized	CAL0133500		2010-10-21	2010-10-21	NA	NA	NA	N	PDS5
CAGL0J01529g	CAGL-IPF7847|CAGL-CDS1196.1|CAG60725.1	ORF|Uncharacterized	CAL0133752		2010-10-21	2010-10-21	NA	NA	NA	N	RCO1
CAGL0J01551r	tRNA-Val (AAC)	tRNA|Uncharacterized	CAL0133510		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J01595g	CAGL-IPF7839|CAGL-CDS3211.1|CAG60727.1	ORF|Uncharacterized	CAL0133158		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J01617r	tRNA-Leu (TAG)|tL(TAG)4	tRNA|Uncharacterized	CAL0133182		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J01661g	CAGL-IPF7837|CAGL-CDS3349.1|CAG60728.1	ORF|Uncharacterized	CAL0129887		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0J01699g	CAGL-IPF15788|CAR58039.1	ORF|Uncharacterized	CAL0133150		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J01705r	tRNA-Lys (CTT)|tK(CTT)5	tRNA|Uncharacterized	CAL0133076		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J01727g	CAGL-IPF7834|CAGL-CDS0472.1|CAG60730.1	ORF|Uncharacterized	CAL0133354		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J01749r	tRNA-Lys (CTT)|tK(CTT)6	tRNA|Uncharacterized	CAL0133706		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J01774g	Cagl0J.mRNA.at.530.m|CAR58040.1|CAGL0J01771g	ORF|Uncharacterized	CAL0132848		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J01800g	Cagl0J.mRNA.at.531.m|CAR58041.1|CAGL0J01804g	ORF|Uncharacterized	CAL0133508		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J01826r	tRNA-Lys (CTT)|tK(CTT)7	tRNA|Uncharacterized	CAL0129729		2010-10-20	2010-10-20	NA	NA	NA	N	
CAGL0J01848g	CAGL-IPF9494|CAG60734.1	ORF|Uncharacterized	CAL0132808		2010-10-21	2010-10-21	NA	NA	NA	N	RPA135
CAGL0J01870g	CAGL-IPF6462|CAG60735.1	ORF|Uncharacterized	CAL0132988		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J01892g	CAGL-IPF6464|CAGL-CDS0151.1|CAG60736.1	ORF|Uncharacterized	CAL0133524		2010-10-21	2010-10-21	NA	NA	NA	N	PAN1
CAGL0J01914g	CAGL-IPF6465|CAGL-CDS4670.1|CAG60737.1	ORF|Uncharacterized	CAL0133606		2010-10-21	2010-10-21	NA	NA	NA	N	IST3
CAGL0J01936g	CAGL-IPF6466|CAGL-CDS2606.1|CAG60738.1	ORF|Uncharacterized	CAL0132900		2010-10-21	2010-10-21	NA	NA	NA	N	DJP1
CAGL0J01958g	CAGL-IPF6469|CAGL-CDS1094.1|CAG60739.1	ORF|Uncharacterized	CAL0133566		2010-10-21	2010-10-21	NA	NA	NA	N	AIM21
CAGL0J01980g	CAGL-IPF6471|CAGL-CDS0375.1|CAG60740.1	ORF|Uncharacterized	CAL0133376		2010-10-21	2010-10-21	NA	NA	NA	N	MPH1
CAGL0J01994r	SNR14	ncRNA|Uncharacterized	CAL0132804		2010-10-21	2015-04-13	NA	NA	NA	N	
CAGL0J02002g	CAGL-IPF6472|CAGL-CDS3071.1|CAG60741.1	ORF|Uncharacterized	CAL0132888		2010-10-21	2010-10-21	NA	NA	NA	N	YIA6
CAGL0J02024g	CAGL-IPF6474|CAGL-CDS2233.1|CAG60742.1	ORF|Uncharacterized	CAL0133584		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J02046g	CAGL-IPF6475|CAGL-CDS5726.1|CAG60743.1	ORF|Uncharacterized	CAL0132876		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J02068g	CAGL-IPF6476|CAGL-CDS1066.1|CAG60744.1	ORF|Uncharacterized	CAL0133528		2010-10-21	2010-10-21	NA	NA	NA	N	EPS1
CAGL0J02090g	CAGL-IPF6477|CAGL-CDS4946.1|CAG60745.1	ORF|Uncharacterized	CAL0132938		2010-10-21	2010-10-21	NA	NA	NA	N	BET1
CAGL0J02112g	CAGL-IPF6478|CAGL-CDS3717.1|CAG60746.1	ORF|Uncharacterized	CAL0133474		2010-10-21	2010-10-21	NA	NA	NA	N	CFD1
CAGL0J02128g	CAGL-IPF13540|CAR58042.1	ORF|Uncharacterized	CAL0132960		2010-10-21	2010-10-21	NA	NA	NA	N	YIL002W-A
CAGL0J02134g	CAGL-IPF6480|CAGL-CDS0514.1|CAG60747.1	ORF|Uncharacterized	CAL0133186		2010-10-21	2010-10-21	NA	NA	NA	N	INP51
CAGL0J02156g	CAGL-IPF6484|CAGL-CDS2077.1|CAG60748.1	ORF|Uncharacterized	CAL0132918		2010-10-21	2010-10-21	NA	NA	NA	N	YIL001W
CAGL0J02178s		centromere	CAL0137801		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J02200g	CAGL-IPF6485|CAGL-CDS4893.1|CAG60749.1	ORF|Uncharacterized	CAL0133114		2010-10-21	2010-10-21	NA	NA	NA	N	SGN1
CAGL0J02222g	CAGL-IPF6487|CAGL-CDS4096.1|CAG60750.1	ORF|Uncharacterized	CAL0133066		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J02244g	CAGL-IPF6488|CAGL-CDS2573.1|CAG60751.1	ORF|Uncharacterized	CAL0133206		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J02266g	CAGL-IPF6489|CAGL-CDS4586.1|CAG60752.1	ORF|Uncharacterized	CAL0133562		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J02288g	CAGL-IPF6490|CAGL-CDS1833.1|CAG60753.1	ORF|Uncharacterized	CAL0133208		2010-10-21	2010-10-21	NA	NA	NA	N	BAR1
CAGL0J02310g	CAGL-IPF6491|CAGL-CDS4802.1|CAG60754.1	ORF|Uncharacterized	CAL0133310		2010-10-21	2010-10-21	NA	NA	NA	N	SNL1
CAGL0J02332g	CAGL-IPF6493|CAGL-CDS0609.1|CAG60755.1	ORF|Uncharacterized	CAL0132764		2010-10-21	2010-10-21	NA	NA	NA	N	VID28
CAGL0J02354g	CAGL-IPF6495|CAGL-CDS3950.1|CAG60756.1	ORF|Uncharacterized	CAL0133490		2010-10-21	2010-10-21	NA	NA	NA	N	RPL2B
CAGL0J02376g	CAGL-IPF6498|CAGL-CDS3295.1|CAG60757.1	ORF|Uncharacterized	CAL0133532		2010-10-21	2010-10-21	NA	NA	NA	N	FAF1
CAGL0J02398g	CAGL-IPF6499|CAGL-CDS3907.1|CAG60758.1	ORF|Uncharacterized	CAL0133580		2010-10-21	2010-10-21	NA	NA	NA	N	HIS6
CAGL0J02420g	CAGL-IPF6500|CAGL-CDS3496.1|CAG60759.1	ORF|Uncharacterized	CAL0133374		2010-10-21	2010-10-21	NA	NA	NA	N	RPB3
CAGL0J02442g	CAGL-IPF6501|CAGL-CDS2685.1|CAG60760.1	ORF|Uncharacterized	CAL0133568		2010-10-21	2010-10-21	NA	NA	NA	N	TIM44
CAGL0J02464g	CAGL-IPF6504|CAGL-CDS0577.1|CAG60761.1	ORF|Uncharacterized	CAL0133062		2010-10-21	2010-10-21	NA	NA	NA	N	ULP2
CAGL0J02486g	CAGL-IPF6508|CAGL-CDS0218.1|CAG60762.1	ORF|Uncharacterized	CAL0132818		2010-10-21	2010-10-21	NA	NA	NA	N	SSM4
CAGL0J02508g	CAGL-IPF6516|CAGL-CDS0647.1|CAG60763.1	ORF|Verified	CAL0133080		2010-10-21	2010-10-21	NA	NA	NA	N	
CAGL0J02530g	CAGL-IPF6521|CAGL-CDS0924.1|CAG60764.1	ORF|Uncharacterized	CAL0133632		2010-10-21	2010-10-21	NA	NA	NA	N	
